return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount,return_status
RET106044,ORD1059077,CUST100031,PROD10301,2024-05-18,Quality issue,76968.0,Refund Completed
RET106045,ORD1059081,CUST105878,PROD10417,2025-06-05,Size issue,6613.2,Approved
RET106046,ORD1059102,CUST111683,PROD10503,2024-03-18,Product damaged,1017.75,Refund Completed
RET106047,ORD1059112,CUST100451,PROD10367,2025-04-08,Wrong product,3026.7,Refund Completed
RET106048,ORD1059129,CUST100264,PROD10335,2025-11-14,Size issue,0.0,Pending
RET106049,ORD1059141,CUST124996,PROD10369,2024-02-19,Late delivery,6120.0,Approved
RET106050,ORD1059141,CUST124996,PROD10482,2024-02-23,Changed mind,0.0,Rejected
RET106051,ORD1059141,CUST124996,PROD10134,2024-02-25,Size issue,390.0,Refund Completed
RET106052,ORD1059141,CUST124996,PROD10255,2024-02-20,Product not as expected,0.0,Pending
RET106053,ORD1059148,CUST117745,PROD10343,2023-12-10,Product damaged,400.0,Refund Completed
RET106054,ORD1059148,CUST117745,PROD10341,2023-12-11,Product not as expected,3630.0,Refund Completed
RET106055,ORD1059155,CUST116543,PROD10101,2024-12-26,Size issue,0.0,Rejected
RET106056,ORD1059155,CUST116543,PROD10011,2024-12-24,Size issue,1053.0,Refund Completed
RET106057,ORD1059160,CUST111619,PROD10166,2023-10-04,Changed mind,341865.0,Refund Completed
RET106058,ORD1059175,CUST106815,PROD10131,2023-06-09,Changed mind,4731.0,Refund Completed
RET106059,ORD1059175,CUST106815,PROD10152,2023-06-09,Changed mind,3842.85,Refund Completed
RET106060,ORD1059186,CUST103477,PROD10317,2024-12-25,Product damaged,824.1,Approved
RET106061,ORD1059199,CUST110574,PROD10546,2024-01-20,Size issue,0.0,Rejected
RET106062,ORD1059199,CUST110574,PROD10367,2024-01-23,Size issue,912.0,Refund Completed
RET106063,ORD1059205,CUST100788,PROD10327,2025-07-30,Product damaged,0.0,Rejected
RET106064,ORD1059205,CUST100788,PROD10488,2025-07-31,Other,5373.0,Refund Completed
RET106065,ORD1059206,CUST104396,PROD10124,2024-02-23,Quality issue,201.6,Refund Completed
RET106066,ORD1059206,CUST104396,PROD10231,2024-03-03,Product damaged,8205.0,Refund Completed
RET106067,ORD1059241,CUST109489,PROD10283,2025-06-14,Size issue,1022.0,Refund Completed
RET106068,ORD1059265,CUST104098,PROD10327,2023-06-23,Product not as expected,2790.0,Refund Completed
RET106069,ORD1059300,CUST108039,PROD10231,2023-03-14,Changed mind,16410.0,Refund Completed
RET106070,ORD1059317,CUST119949,PROD10403,2024-10-06,Size issue,3593.1,Approved
RET106071,ORD1059317,CUST119949,PROD10390,2024-10-01,Product not as expected,0.0,Rejected
RET106072,ORD1059342,CUST107202,PROD10341,2024-11-16,Size issue,1070.85,Refund Completed
RET106073,ORD1059380,CUST117898,PROD10481,2023-06-17,Late delivery,12903.0,Refund Completed
RET106074,ORD1059383,CUST120981,PROD10199,2024-02-05,Size issue,1530.0,Approved
RET106075,ORD1059405,CUST118621,PROD10355,2025-02-16,Size issue,12965.4,Refund Completed
RET106076,ORD1059414,CUST119213,PROD10341,2024-01-15,Quality issue,847.0,Refund Completed
RET106077,ORD1059438,CUST116616,PROD10325,2025-08-19,Wrong product,1887.0,Refund Completed
RET106078,ORD1059438,CUST116616,PROD10101,2025-08-21,Size issue,2652.0,Refund Completed
RET106079,ORD1059442,CUST124429,PROD10403,2024-04-16,Late delivery,1563.1,Refund Completed
RET106080,ORD1059472,CUST119218,PROD10392,2025-05-15,Quality issue,18967.5,Refund Completed
RET106081,ORD1059475,CUST107481,PROD10041,2023-08-03,Product damaged,3704.4,Refund Completed
RET106082,ORD1059491,CUST102264,PROD10231,2025-01-12,Late delivery,9299.0,Refund Completed
RET106083,ORD1059492,CUST115202,PROD10389,2025-03-24,Wrong product,582.0,Refund Completed
RET106084,ORD1059510,CUST124072,PROD10254,2023-04-18,Late delivery,1240.0,Refund Completed
RET106085,ORD1059519,CUST116725,PROD10154,2025-12-31,Other,6111.0,Refund Completed
RET106086,ORD1059529,CUST110750,PROD10510,2024-11-12,Product not as expected,0.0,Rejected
RET106087,ORD1059546,CUST100196,PROD10129,2023-07-02,Changed mind,4123.7,Refund Completed
RET106088,ORD1059546,CUST100196,PROD10031,2023-07-06,Wrong product,10788.75,Refund Completed
RET106089,ORD1059549,CUST102119,PROD10030,2025-10-22,Wrong product,7992.0,Approved
RET106090,ORD1059555,CUST116310,PROD10231,2024-07-05,Quality issue,13128.0,Refund Completed
RET106091,ORD1059555,CUST116310,PROD10231,2024-07-14,Product damaged,0.0,Rejected
RET106092,ORD1059555,CUST116310,PROD10415,2024-07-12,Wrong product,1931.1,Refund Completed
RET106093,ORD1059555,CUST116310,PROD10112,2024-07-05,Quality issue,3819.2,Approved
RET106094,ORD1059562,CUST123898,PROD10236,2025-01-29,Wrong product,22380.0,Refund Completed
RET106095,ORD1059608,CUST109489,PROD10341,2024-06-26,Changed mind,2178.0,Refund Completed
RET106096,ORD1059610,CUST116630,PROD10078,2023-12-24,Product not as expected,0.0,Rejected
RET106097,ORD1059634,CUST103473,PROD10434,2025-06-24,Quality issue,612.0,Refund Completed
RET106098,ORD1059657,CUST114360,PROD10366,2025-12-17,Quality issue,264.0,Refund Completed
RET106099,ORD1059657,CUST114360,PROD10246,2025-12-26,Product damaged,52840.0,Refund Completed
RET106100,ORD1059678,CUST121608,PROD10152,2025-02-22,Wrong product,11508.0,Refund Completed
RET106101,ORD1059718,CUST102138,PROD10343,2023-12-11,Wrong product,200.0,Refund Completed
RET106102,ORD1059729,CUST104750,PROD10087,2024-05-02,Size issue,14340.0,Approved
RET106103,ORD1059734,CUST100033,PROD10417,2025-12-19,Size issue,1848.0,Refund Completed
RET106104,ORD1059738,CUST103368,PROD10481,2023-10-29,Product damaged,4554.0,Refund Completed
RET106105,ORD1059748,CUST113711,PROD10326,2023-08-07,Product damaged,1957.5,Refund Completed
RET106106,ORD1059748,CUST113711,PROD10341,2023-08-03,Quality issue,3484.8,Refund Completed
RET106107,ORD1059748,CUST113711,PROD10488,2023-08-11,Product not as expected,2865.6,Refund Completed
RET106108,ORD1059763,CUST122976,PROD10301,2025-08-19,Wrong product,87871.8,Refund Completed
RET106109,ORD1059776,CUST112854,PROD10031,2025-05-02,Changed mind,6205.5,Refund Completed
RET106110,ORD1059801,CUST112857,PROD10115,2025-11-07,Product not as expected,4230.0,Refund Completed
RET106111,ORD1059815,CUST114534,PROD10509,2025-10-29,Product damaged,1540.8,Refund Completed
RET106112,ORD1059825,CUST104128,PROD10320,2025-06-03,Product damaged,1020.0,Refund Completed
RET106113,ORD1059833,CUST105502,PROD10242,2023-04-22,Changed mind,2386.2,Refund Completed
RET106114,ORD1059868,CUST100107,PROD10429,2025-07-05,Product not as expected,1080.0,Refund Completed
RET106115,ORD1059870,CUST100322,PROD10469,2025-06-04,Product not as expected,350.0,Refund Completed
RET106116,ORD1059884,CUST103016,PROD10174,2025-10-28,Quality issue,5628.0,Approved
RET106117,ORD1059884,CUST103016,PROD10499,2025-10-31,Wrong product,434.0,Refund Completed
RET106118,ORD1059884,CUST103016,PROD10246,2025-10-24,Product damaged,184940.0,Refund Completed
RET106119,ORD1059918,CUST120455,PROD10259,2025-03-12,Changed mind,16447.5,Refund Completed
RET106120,ORD1059931,CUST110761,PROD10527,2024-11-13,Late delivery,26368.0,Refund Completed
RET106121,ORD1059968,CUST113816,PROD10063,2024-01-13,Changed mind,50852.1,Refund Completed
RET106122,ORD1059979,CUST109665,PROD10346,2025-12-31,Size issue,0.0,Rejected
RET106123,ORD1059983,CUST108581,PROD10100,2025-12-26,Product not as expected,12690.5,Refund Completed
RET106124,ORD1059983,CUST108581,PROD10070,2025-12-23,Product damaged,1538.5,Refund Completed
RET106125,ORD1059986,CUST118286,PROD10246,2023-06-18,Product not as expected,192205.5,Approved
RET106126,ORD1059997,CUST118656,PROD10481,2025-11-06,Product not as expected,12903.0,Refund Completed
RET106127,ORD1060001,CUST104528,PROD10172,2025-03-29,Other,950.6,Approved
RET106128,ORD1060015,CUST116955,PROD10469,2024-10-29,Other,385.0,Refund Completed
RET106129,ORD1060015,CUST116955,PROD10291,2024-10-28,Product not as expected,792.0,Refund Completed
RET106130,ORD1060015,CUST116955,PROD10133,2024-11-02,Changed mind,29520.0,Refund Completed
RET106131,ORD1060027,CUST112474,PROD10133,2025-06-16,Product damaged,20910.0,Refund Completed
RET106132,ORD1060027,CUST112474,PROD10152,2025-06-14,Changed mind,10295.55,Refund Completed
RET106133,ORD1060039,CUST124637,PROD10490,2024-10-15,Wrong product,1110.0,Refund Completed
RET106134,ORD1060039,CUST124637,PROD10289,2024-10-17,Product damaged,1507.05,Refund Completed
RET106135,ORD1060048,CUST122459,PROD10379,2025-12-25,Quality issue,97.0,Refund Completed
RET106136,ORD1060048,CUST122459,PROD10155,2025-12-20,Late delivery,3480.0,Refund Completed
RET106137,ORD1060051,CUST106988,PROD10499,2023-09-28,Product damaged,0.0,Pending
RET106138,ORD1060066,CUST124250,PROD10527,2023-04-03,Product not as expected,25873.6,Refund Completed
RET106139,ORD1060070,CUST118070,PROD10341,2023-12-06,Size issue,1210.0,Approved
RET106140,ORD1060087,CUST118596,PROD10210,2023-08-31,Wrong product,0.0,Pending
RET106141,ORD1060088,CUST119120,PROD10366,2023-10-02,Product damaged,462.0,Refund Completed
RET106142,ORD1060111,CUST116177,PROD10064,2025-01-29,Quality issue,8065.5,Approved
RET106143,ORD1060117,CUST115016,PROD10216,2025-12-11,Size issue,663.0,Refund Completed
RET106144,ORD1060128,CUST102013,PROD10417,2025-10-15,Wrong product,2508.0,Refund Completed
RET106145,ORD1060133,CUST117564,PROD10404,2025-06-26,Changed mind,3657.3,Refund Completed
RET106146,ORD1060173,CUST115426,PROD10462,2023-08-25,Changed mind,1320.0,Refund Completed
RET106147,ORD1060190,CUST123300,PROD10203,2024-10-21,Size issue,22356.0,Refund Completed
RET106148,ORD1060203,CUST105838,PROD10031,2025-04-30,Size issue,3102.75,Approved
RET106149,ORD1060203,CUST105838,PROD10142,2025-04-22,Quality issue,2758.0,Refund Completed
RET106150,ORD1060203,CUST105838,PROD10488,2025-04-29,Product damaged,9950.0,Refund Completed
RET106151,ORD1060215,CUST114781,PROD10376,2025-12-11,Wrong product,11091.1,Approved
RET106152,ORD1060239,CUST102996,PROD10332,2023-12-06,Wrong product,149320.0,Approved
RET106153,ORD1060259,CUST114463,PROD10007,2023-08-02,Changed mind,414.0,Refund Completed
RET106154,ORD1060259,CUST114463,PROD10310,2023-07-31,Product damaged,1634.0,Refund Completed
RET106155,ORD1060259,CUST114463,PROD10228,2023-08-05,Changed mind,1596.0,Refund Completed
RET106156,ORD1060259,CUST114463,PROD10417,2023-08-03,Changed mind,9873.6,Refund Completed
RET106157,ORD1060294,CUST118848,PROD10459,2025-12-31,Wrong product,3508.95,Refund Completed
RET106158,ORD1060303,CUST123526,PROD10051,2023-06-21,Other,13155.45,Approved
RET106159,ORD1060308,CUST102544,PROD10019,2024-02-07,Quality issue,2284.35,Refund Completed
RET106160,ORD1060308,CUST102544,PROD10101,2024-02-05,Late delivery,1201.2,Refund Completed
RET106161,ORD1060308,CUST102544,PROD10215,2024-02-11,Product damaged,3434.2,Approved
RET106162,ORD1060308,CUST102544,PROD10527,2024-02-05,Late delivery,39552.0,Refund Completed
RET106163,ORD1060331,CUST111302,PROD10481,2024-02-10,Changed mind,13434.3,Refund Completed
RET106164,ORD1060347,CUST100664,PROD10179,2023-12-11,Other,3792.7,Refund Completed
RET106165,ORD1060349,CUST116029,PROD10366,2025-04-24,Size issue,0.0,Rejected
RET106166,ORD1060353,CUST112673,PROD10092,2023-08-23,Product not as expected,920.0,Refund Completed
RET106167,ORD1060363,CUST118127,PROD10341,2023-04-13,Quality issue,4840.0,Approved
RET106168,ORD1060363,CUST118127,PROD10510,2023-04-14,Quality issue,5663.75,Refund Completed
RET106169,ORD1060366,CUST118343,PROD10392,2025-08-13,Wrong product,0.0,Rejected
RET106170,ORD1060370,CUST103014,PROD10216,2025-05-16,Product damaged,663.0,Approved
RET106171,ORD1060383,CUST111623,PROD10023,2024-08-02,Product not as expected,1637.6,Refund Completed
RET106172,ORD1060383,CUST111623,PROD10095,2024-07-31,Quality issue,2508.0,Refund Completed
RET106173,ORD1060390,CUST117491,PROD10305,2024-01-14,Size issue,960.0,Refund Completed
RET106174,ORD1060391,CUST100686,PROD10225,2025-07-21,Product damaged,165.0,Refund Completed
RET106175,ORD1060391,CUST100686,PROD10510,2025-07-16,Quality issue,0.0,Pending
RET106176,ORD1060400,CUST121822,PROD10548,2025-09-10,Size issue,700.0,Refund Completed
RET106177,ORD1060434,CUST109430,PROD10488,2025-03-23,Late delivery,3661.6,Refund Completed
RET106178,ORD1060449,CUST102455,PROD10323,2023-09-27,Product damaged,0.0,Rejected
RET106179,ORD1060454,CUST119373,PROD10361,2023-06-21,Changed mind,11016.0,Refund Completed
RET106180,ORD1060457,CUST121238,PROD10417,2023-02-27,Wrong product,0.0,Rejected
RET106181,ORD1060470,CUST112611,PROD10066,2023-03-26,Changed mind,2624.0,Refund Completed
RET106182,ORD1060490,CUST123508,PROD10078,2025-06-27,Other,1082.3,Refund Completed
RET106183,ORD1060490,CUST123508,PROD10203,2025-06-20,Late delivery,24964.2,Approved
RET106184,ORD1060499,CUST117748,PROD10403,2024-02-06,Quality issue,1725.5,Refund Completed
RET106185,ORD1060502,CUST119482,PROD10411,2023-10-07,Product not as expected,46380.0,Refund Completed
RET106186,ORD1060502,CUST119482,PROD10029,2023-10-04,Changed mind,0.0,Pending
RET106187,ORD1060540,CUST106914,PROD10236,2025-02-06,Product damaged,13428.0,Refund Completed
RET106188,ORD1060559,CUST122900,PROD10169,2023-09-15,Wrong product,561.0,Refund Completed
RET106189,ORD1060575,CUST106158,PROD10129,2023-09-05,Wrong product,2257.5,Refund Completed
RET106190,ORD1060613,CUST107870,PROD10189,2023-09-16,Size issue,1290.0,Refund Completed
RET106191,ORD1060618,CUST121181,PROD10246,2025-11-24,Late delivery,0.0,Rejected
RET106192,ORD1060619,CUST107358,PROD10484,2024-04-14,Quality issue,9987.6,Refund Completed
RET106193,ORD1060642,CUST107446,PROD10051,2024-12-02,Product not as expected,4455.5,Approved
RET106194,ORD1060652,CUST114837,PROD10166,2023-08-13,Changed mind,0.0,Rejected
RET106195,ORD1060655,CUST101996,PROD10511,2025-12-28,Changed mind,586.5,Refund Completed
RET106196,ORD1060655,CUST101996,PROD10076,2025-12-31,Other,1734.0,Refund Completed
RET106197,ORD1060669,CUST104666,PROD10231,2023-11-13,Product damaged,25982.5,Approved
RET106198,ORD1060677,CUST102049,PROD10016,2023-06-02,Product not as expected,0.0,Pending
RET106199,ORD1060677,CUST102049,PROD10492,2023-06-08,Late delivery,21609.0,Refund Completed
RET106200,ORD1060714,CUST103360,PROD10488,2025-09-14,Late delivery,5970.0,Refund Completed
RET106201,ORD1060747,CUST122636,PROD10477,2025-09-06,Product not as expected,0.0,Rejected
RET106202,ORD1060757,CUST105274,PROD10512,2024-12-26,Wrong product,1980.0,Refund Completed
RET106203,ORD1060765,CUST103096,PROD10007,2025-12-31,Other,0.0,Rejected
RET106204,ORD1060777,CUST122240,PROD10246,2023-04-08,Size issue,138705.0,Refund Completed
RET106205,ORD1060778,CUST110500,PROD10327,2023-08-26,Product not as expected,1581.0,Refund Completed
RET106206,ORD1060785,CUST104808,PROD10030,2024-07-14,Late delivery,7492.5,Refund Completed
RET106207,ORD1060785,CUST104808,PROD10231,2024-07-10,Size issue,0.0,Rejected
RET106208,ORD1060785,CUST104808,PROD10101,2024-07-20,Quality issue,1170.0,Refund Completed
RET106209,ORD1060786,CUST105893,PROD10327,2024-06-03,Product damaged,1860.0,Refund Completed
RET106210,ORD1060800,CUST101280,PROD10525,2025-12-18,Size issue,3200.0,Refund Completed
RET106211,ORD1060800,CUST101280,PROD10246,2025-12-17,Changed mind,66050.0,Refund Completed
RET106212,ORD1060805,CUST107985,PROD10394,2025-12-02,Wrong product,922.5,Refund Completed
RET106213,ORD1060805,CUST107985,PROD10129,2025-11-30,Wrong product,2257.5,Refund Completed
RET106214,ORD1060805,CUST107985,PROD10341,2025-12-06,Product damaged,889.35,Approved
RET106215,ORD1060818,CUST108915,PROD10269,2024-11-08,Quality issue,482.4,Refund Completed
RET106216,ORD1060818,CUST108915,PROD10327,2024-11-12,Product damaged,651.0,Refund Completed
RET106217,ORD1060848,CUST120624,PROD10403,2024-08-16,Late delivery,9135.0,Refund Completed
RET106218,ORD1060854,CUST115217,PROD10376,2024-07-14,Size issue,16890.0,Refund Completed
RET106219,ORD1060854,CUST115217,PROD10142,2024-07-21,Wrong product,2800.0,Refund Completed
RET106220,ORD1060854,CUST115217,PROD10098,2024-07-11,Size issue,443.25,Refund Completed
RET106221,ORD1060860,CUST109727,PROD10236,2024-09-09,Changed mind,25960.8,Approved
RET106222,ORD1060860,CUST109727,PROD10112,2024-09-02,Changed mind,3292.2,Refund Completed
RET106223,ORD1060860,CUST109727,PROD10417,2024-09-04,Quality issue,2296.8,Refund Completed
RET106224,ORD1060883,CUST118374,PROD10505,2023-12-17,Other,2760.0,Refund Completed
RET106225,ORD1060892,CUST108028,PROD10412,2025-03-20,Other,21964.0,Refund Completed
RET106226,ORD1060893,CUST105566,PROD10211,2025-11-15,Late delivery,1008.0,Approved
RET106227,ORD1060895,CUST107844,PROD10153,2025-10-01,Product damaged,29224.8,Refund Completed
RET106228,ORD1060908,CUST105498,PROD10503,2025-03-25,Product not as expected,3277.5,Refund Completed
RET106229,ORD1060929,CUST113039,PROD10380,2025-12-14,Size issue,62352.0,Refund Completed
RET106230,ORD1060940,CUST113747,PROD10341,2025-04-19,Size issue,4840.0,Refund Completed
RET106231,ORD1060959,CUST106511,PROD10203,2025-10-15,Changed mind,24467.4,Refund Completed
RET106232,ORD1060970,CUST119508,PROD10503,2025-12-31,Product damaged,1771.0,Refund Completed
RET106233,ORD1060981,CUST108612,PROD10367,2025-12-31,Size issue,3317.4,Refund Completed
RET106234,ORD1060995,CUST123897,PROD10528,2025-05-18,Quality issue,465.6,Approved
RET106235,ORD1060995,CUST123897,PROD10129,2025-05-16,Quality issue,8894.55,Refund Completed
RET106236,ORD1060995,CUST123897,PROD10251,2025-05-21,Size issue,8400.0,Refund Completed
RET106237,ORD1060998,CUST116801,PROD10192,2025-11-21,Size issue,0.0,Rejected
RET106238,ORD1060998,CUST116801,PROD10067,2025-11-13,Late delivery,1520.0,Refund Completed
RET106239,ORD1060998,CUST116801,PROD10333,2025-11-20,Product damaged,21190.0,Refund Completed
RET106240,ORD1061001,CUST103733,PROD10366,2023-06-16,Wrong product,594.0,Refund Completed
RET106241,ORD1061086,CUST106882,PROD10233,2025-06-13,Quality issue,0.0,Pending
RET106242,ORD1061094,CUST123447,PROD10333,2024-10-07,Size issue,54034.5,Refund Completed
RET106243,ORD1061135,CUST111830,PROD10236,2024-11-02,Changed mind,0.0,Pending
RET106244,ORD1061139,CUST114132,PROD10458,2024-10-01,Product damaged,0.0,Pending
RET106245,ORD1061139,CUST114132,PROD10101,2024-09-29,Late delivery,0.0,Pending
RET106246,ORD1061159,CUST108942,PROD10488,2025-10-20,Quality issue,3462.6,Refund Completed
RET106247,ORD1061177,CUST115311,PROD10134,2025-05-24,Product not as expected,0.0,Pending
RET106248,ORD1061189,CUST121635,PROD10341,2023-08-23,Product damaged,0.0,Pending
RET106249,ORD1061198,CUST105728,PROD10526,2023-08-20,Product damaged,35316.0,Refund Completed
RET106250,ORD1061198,CUST105728,PROD10403,2023-08-19,Size issue,5298.3,Approved
RET106251,ORD1061208,CUST112346,PROD10236,2025-02-19,Size issue,11936.0,Refund Completed
RET106252,ORD1061229,CUST113711,PROD10292,2023-04-11,Product not as expected,3885.0,Refund Completed
RET106253,ORD1061245,CUST109267,PROD10549,2023-08-09,Product not as expected,2412.3,Refund Completed
RET106254,ORD1061245,CUST109267,PROD10101,2023-08-01,Wrong product,0.0,Rejected
RET106255,ORD1061263,CUST123735,PROD10317,2025-11-30,Quality issue,615.0,Refund Completed
RET106256,ORD1061285,CUST108678,PROD10078,2024-01-19,Late delivery,1896.0,Refund Completed
RET106257,ORD1061290,CUST105819,PROD10531,2024-12-15,Late delivery,5446.2,Refund Completed
RET106258,ORD1061292,CUST122345,PROD10503,2023-03-08,Product damaged,2300.0,Refund Completed
RET106259,ORD1061295,CUST118666,PROD10124,2024-11-12,Product damaged,560.0,Refund Completed
