shipment_id,order_id,warehouse_city,delivery_city,shipping_method,dispatch_date,expected_delivery_date,actual_delivery_date,delivery_days,delivery_status,delayed_flag
SHIP1052607,ORD1058638,Delhi-NCR (Gurugram),Gurugram,Economy/Surface,2023-11-11,2023-11-19,2023-11-19,8.0,Delivered,0
SHIP1052608,ORD1058639,Hyderabad,Warangal,Next-Day,2025-11-11,2025-11-13,2025-11-15,4.0,Delivered,1
SHIP1052609,ORD1058640,Chennai,Kochi,Standard,2023-12-19,2023-12-23,2023-12-25,6.0,Delivered then Returned,1
SHIP1052610,ORD1058641,Bengaluru,Bengaluru,Standard,2025-11-02,2025-11-06,2025-11-08,6.0,Delivered,1
SHIP1052611,ORD1058642,Chennai,Chennai,Express,2025-07-15,2025-07-17,2025-07-17,2.0,Delivered,0
SHIP1052612,ORD1058643,Kolkata,Howrah,Express,2024-04-01,2024-04-03,2024-04-02,1.0,Delivered,0
SHIP1052613,ORD1058644,Mumbai,Mumbai,Next-Day,2025-12-23,2025-12-25,2025-12-25,2.0,Delivered then Returned,0
SHIP1052614,ORD1058645,Mumbai,Bhopal,Next-Day,2024-11-15,2024-11-17,2024-11-17,2.0,Delivered,0
SHIP1052615,ORD1058646,Mumbai,Bhopal,Standard,2025-01-30,2025-02-03,2025-02-02,3.0,Delivered,0
SHIP1052616,ORD1058647,Mumbai,Bhopal,Standard,2025-12-08,2025-12-12,2025-12-13,5.0,Delivered,1
SHIP1052617,ORD1058648,Hyderabad,Visakhapatnam,Standard,2025-12-07,2025-12-11,2025-12-12,5.0,Delivered,1
SHIP1052618,ORD1058649,Hyderabad,Visakhapatnam,Economy/Surface,2025-01-26,2025-02-03,2025-02-01,6.0,Delivered,0
SHIP1052619,ORD1058650,Delhi-NCR (Gurugram),Ludhiana,Next-Day,2023-11-23,2023-11-25,2023-11-25,2.0,Delivered,0
SHIP1052620,ORD1058652,Delhi-NCR (Gurugram),Ludhiana,Standard,2025-08-11,2025-08-15,,,Cancelled in Transit,0
SHIP1052621,ORD1058653,Delhi-NCR (Gurugram),Faridabad,Standard,2025-03-30,2025-04-03,2025-04-05,6.0,Delivered,1
SHIP1052622,ORD1058654,Delhi-NCR (Gurugram),Kanpur,Next-Day,2024-03-24,2024-03-26,2024-03-26,2.0,Delivered,0
SHIP1052623,ORD1058655,Mumbai,Pune,Standard,2024-04-17,2024-04-21,2024-04-20,3.0,Delivered,0
SHIP1052624,ORD1058656,Delhi-NCR (Gurugram),Noida,Standard,2025-12-14,2025-12-18,2025-12-21,7.0,Delivered,1
SHIP1052625,ORD1058657,Hyderabad,Vijayawada,Express,2024-04-08,2024-04-10,2024-04-10,2.0,Delivered,0
SHIP1052626,ORD1058659,Bengaluru,Mysuru,Economy/Surface,2025-06-10,2025-06-18,2025-06-16,6.0,Delivered,0
SHIP1052627,ORD1058660,Delhi-NCR (Gurugram),Faridabad,Next-Day,2025-12-23,2025-12-25,2025-12-25,2.0,Delivered,0
SHIP1052628,ORD1058661,Ahmedabad,Ahmedabad,Next-Day,2024-11-07,2024-11-09,2024-11-09,2.0,Delivered,0
SHIP1052629,ORD1058662,Kolkata,Patna,Standard,2024-12-11,2024-12-15,2024-12-14,3.0,Delivered,0
SHIP1052630,ORD1058663,Delhi-NCR (Gurugram),Ludhiana,Standard,2024-05-07,2024-05-11,2024-05-10,3.0,Delivered,0
SHIP1052631,ORD1058664,Bengaluru,Mysuru,Standard,2025-12-30,2025-12-31,2025-12-31,5.0,Delivered,0
SHIP1052632,ORD1058665,Mumbai,Pune,Standard,2023-04-15,2023-04-19,2023-04-19,4.0,Delivered,0
SHIP1052633,ORD1058666,Mumbai,Nagpur,Standard,2025-12-20,2025-12-24,2025-12-27,7.0,Delivered,1
SHIP1052634,ORD1058667,Bengaluru,Bengaluru,Economy/Surface,2025-03-20,2025-03-28,2025-03-26,6.0,Delivered,0
SHIP1052635,ORD1058668,Chennai,Kochi,Express,2025-12-02,2025-12-04,2025-12-05,3.0,Delivered,1
SHIP1052636,ORD1058669,Kolkata,Kolkata,Standard,2025-10-19,2025-10-23,2025-10-24,5.0,Delivered,1
SHIP1052637,ORD1058670,Mumbai,Nagpur,Standard,2023-05-05,2023-05-09,2023-05-09,4.0,Delivered,0
SHIP1052638,ORD1058672,Ahmedabad,Surat,Express,2024-02-14,2024-02-16,2024-02-16,2.0,Delivered,0
SHIP1052639,ORD1058673,Mumbai,Nagpur,Express,2025-11-18,2025-11-20,2025-11-21,3.0,Delivered then Returned,1
SHIP1052640,ORD1058674,Chennai,Kochi,Economy/Surface,2024-10-25,2024-11-02,2024-10-31,6.0,Delivered,0
SHIP1052641,ORD1058675,Kolkata,Howrah,Express,2024-02-27,2024-02-29,2024-02-29,2.0,Delivered,0
SHIP1052642,ORD1058676,Hyderabad,Warangal,Standard,2025-12-25,2025-12-29,2025-12-28,3.0,Delivered,0
SHIP1052643,ORD1058677,Delhi-NCR (Gurugram),Noida,Express,2025-11-20,2025-11-22,2025-11-21,1.0,Delivered,0
SHIP1052644,ORD1058678,Kolkata,Kolkata,Standard,2025-12-15,2025-12-19,2025-12-21,6.0,Delivered,1
SHIP1052645,ORD1058679,Mumbai,Nagpur,Next-Day,2024-05-02,2024-05-04,2024-05-05,3.0,Delivered then Returned,1
SHIP1052646,ORD1058680,Delhi-NCR (Gurugram),Faridabad,Express,2025-01-27,2025-01-29,2025-01-28,1.0,Delivered,0
SHIP1052647,ORD1058681,Ahmedabad,Ahmedabad,Economy/Surface,2025-09-10,2025-09-18,2025-09-22,12.0,Delivered,1
SHIP1052648,ORD1058682,Kolkata,Howrah,Standard,2025-11-24,2025-11-28,2025-11-30,6.0,Delivered,1
SHIP1052649,ORD1058683,Mumbai,Nagpur,Express,2025-12-01,2025-12-03,2025-12-02,1.0,Delivered,0
SHIP1052650,ORD1058684,Ahmedabad,Surat,Express,2025-10-30,2025-11-01,,,Cancelled in Transit,0
SHIP1052651,ORD1058685,Hyderabad,Visakhapatnam,Economy/Surface,2025-11-16,2025-11-24,2025-11-25,9.0,Delivered,1
SHIP1052652,ORD1058686,Delhi-NCR (Gurugram),New Delhi,Standard,2025-05-16,2025-05-20,2025-05-24,8.0,Delivered,1
SHIP1052653,ORD1058687,Chennai,Coimbatore,Standard,2023-09-10,2023-09-14,2023-09-15,5.0,Delivered,1
SHIP1052654,ORD1058688,Chennai,Coimbatore,Standard,2024-12-22,2024-12-26,2025-01-01,10.0,Delivered,1
SHIP1052655,ORD1058689,Mumbai,Nagpur,Standard,2023-12-25,2023-12-29,2023-12-30,5.0,Delivered,1
SHIP1052656,ORD1058691,Mumbai,Nagpur,Standard,2023-10-03,2023-10-07,2023-10-10,7.0,Delivered,1
SHIP1052657,ORD1058692,Mumbai,Mumbai,Standard,2023-02-16,2023-02-20,2023-02-19,3.0,Delivered,0
SHIP1052658,ORD1058693,Bengaluru,Bengaluru,Standard,2023-12-29,2024-01-02,2024-01-01,3.0,Delivered,0
SHIP1052659,ORD1058694,Chennai,Chennai,Economy/Surface,2024-01-22,2024-01-30,2024-01-31,9.0,Delivered,1
SHIP1052660,ORD1058695,Ahmedabad,Vadodara,Standard,2024-08-14,2024-08-18,2024-08-18,4.0,Delivered,0
SHIP1052661,ORD1058696,Hyderabad,Vijayawada,Standard,2023-09-12,2023-09-16,2023-09-16,4.0,Delivered,0
SHIP1052662,ORD1058697,Chennai,Chennai,Standard,2023-10-16,2023-10-20,2023-10-20,4.0,Delivered,0
SHIP1052663,ORD1058698,Hyderabad,Warangal,Economy/Surface,2023-06-20,2023-06-28,2023-07-01,11.0,Delivered,1
SHIP1052664,ORD1058699,Delhi-NCR (Gurugram),Noida,Next-Day,2024-09-27,2024-09-29,2024-09-28,1.0,Delivered,0
SHIP1052665,ORD1058700,Chennai,Chennai,Standard,2025-02-03,2025-02-07,2025-02-10,7.0,Delivered,1
SHIP1052666,ORD1058701,Mumbai,Nagpur,Express,2025-10-12,2025-10-14,2025-10-13,1.0,Delivered,0
SHIP1052667,ORD1058702,Hyderabad,Warangal,Express,2025-06-07,2025-06-09,2025-06-08,1.0,Delivered,0
SHIP1052668,ORD1058703,Delhi-NCR (Gurugram),Gurugram,Standard,2025-02-18,2025-02-22,2025-02-21,3.0,Delivered,0
SHIP1052669,ORD1058704,Chennai,Chennai,Express,2024-11-01,2024-11-03,2024-11-03,2.0,Delivered,0
SHIP1052670,ORD1058705,Mumbai,Nagpur,Standard,2024-04-23,2024-04-27,2024-04-26,3.0,Delivered,0
SHIP1052671,ORD1058706,Chennai,Chennai,Economy/Surface,2023-05-24,2023-06-01,2023-06-01,8.0,Delivered,0
SHIP1052672,ORD1058707,Delhi-NCR (Gurugram),Noida,Standard,2025-12-12,2025-12-16,2025-12-16,4.0,Delivered,0
SHIP1052673,ORD1058708,Kolkata,Howrah,Economy/Surface,2025-06-11,2025-06-19,2025-06-20,9.0,Delivered,1
SHIP1052674,ORD1058709,Delhi-NCR (Gurugram),Ludhiana,Express,2025-03-03,2025-03-05,2025-03-04,1.0,Delivered,0
SHIP1052675,ORD1058710,Delhi-NCR (Gurugram),New Delhi,Standard,2025-03-18,2025-03-22,2025-03-21,3.0,Delivered,0
SHIP1052676,ORD1058711,Mumbai,Mumbai,Economy/Surface,2025-11-15,2025-11-23,2025-11-25,10.0,Delivered,1
SHIP1052677,ORD1058712,Bengaluru,Mysuru,Economy/Surface,2025-12-27,2025-12-31,2025-12-31,11.0,Delivered,0
SHIP1052678,ORD1058713,Ahmedabad,Jaipur,Standard,2023-10-23,2023-10-27,2023-10-27,4.0,Delivered,0
SHIP1052679,ORD1058714,Mumbai,Indore,Standard,2023-12-18,2023-12-22,2023-12-23,5.0,Delivered,1
SHIP1052680,ORD1058715,Delhi-NCR (Gurugram),Amritsar,Economy/Surface,2023-10-03,2023-10-11,2023-10-13,10.0,Delivered,1
SHIP1052681,ORD1058716,Kolkata,Kolkata,Standard,2025-12-11,2025-12-15,2025-12-16,5.0,Delivered then Returned,1
SHIP1052682,ORD1058717,Chennai,Kochi,Express,2023-08-28,2023-08-30,,,Cancelled in Transit,0
SHIP1052683,ORD1058718,Mumbai,Indore,Express,2025-01-24,2025-01-26,2025-01-26,2.0,Delivered,0
SHIP1052684,ORD1058719,Delhi-NCR (Gurugram),Kanpur,Economy/Surface,2025-12-15,2025-12-23,2025-12-26,11.0,Delivered,1
SHIP1052685,ORD1058720,Delhi-NCR (Gurugram),New Delhi,Express,2024-02-08,2024-02-10,2024-02-10,2.0,Delivered,0
SHIP1052686,ORD1058721,Delhi-NCR (Gurugram),Amritsar,Standard,2025-09-11,2025-09-15,2025-09-16,5.0,Delivered then Returned,1
SHIP1052687,ORD1058722,Chennai,Coimbatore,Standard,2023-04-03,2023-04-07,2023-04-06,3.0,Delivered,0
SHIP1052688,ORD1058723,Mumbai,Bhopal,Next-Day,2024-03-10,2024-03-12,2024-03-11,1.0,Delivered,0
SHIP1052689,ORD1058724,Hyderabad,Warangal,Standard,2024-09-15,2024-09-19,2024-09-20,5.0,Delivered,1
SHIP1052690,ORD1058725,Ahmedabad,Jodhpur,Standard,2023-06-27,2023-07-01,2023-07-06,9.0,Delivered,1
SHIP1052691,ORD1058726,Delhi-NCR (Gurugram),New Delhi,Economy/Surface,2025-01-20,2025-01-28,2025-01-25,5.0,Delivered,0
SHIP1052692,ORD1058727,Mumbai,Nagpur,Standard,2025-12-17,2025-12-21,2025-12-21,4.0,Delivered,0
SHIP1052693,ORD1058728,Mumbai,Mumbai,Economy/Surface,2025-05-29,2025-06-06,2025-06-06,8.0,Delivered,0
SHIP1052694,ORD1058729,Chennai,Coimbatore,Express,2024-02-03,2024-02-05,2024-02-04,1.0,Delivered,0
SHIP1052695,ORD1058730,Mumbai,Nagpur,Next-Day,2025-12-14,2025-12-16,2025-12-15,1.0,Delivered,0
SHIP1052696,ORD1058731,Delhi-NCR (Gurugram),New Delhi,Standard,2025-10-15,2025-10-19,2025-10-21,6.0,Delivered,1
SHIP1052697,ORD1058732,Delhi-NCR (Gurugram),Lucknow,Standard,2025-08-02,2025-08-06,2025-08-07,5.0,Delivered,1
SHIP1052698,ORD1058733,Mumbai,Mumbai,Standard,2023-03-07,2023-03-11,2023-03-11,4.0,Delivered,0
SHIP1052699,ORD1058734,Kolkata,Patna,Standard,2024-07-13,2024-07-17,2024-07-16,3.0,Delivered,0
SHIP1052700,ORD1058735,Delhi-NCR (Gurugram),Lucknow,Economy/Surface,2025-10-08,2025-10-16,2025-10-17,9.0,Delivered,1
SHIP1052701,ORD1058736,Hyderabad,Vijayawada,Express,2023-12-26,2023-12-28,2023-12-29,3.0,Delivered,1
SHIP1052702,ORD1058737,Mumbai,Nagpur,Next-Day,2023-10-22,2023-10-24,2023-10-24,2.0,Delivered,0
SHIP1052703,ORD1058738,Delhi-NCR (Gurugram),Ludhiana,Economy/Surface,2024-10-18,2024-10-26,2024-10-24,6.0,Delivered then Returned,0
SHIP1052704,ORD1058739,Mumbai,Bhopal,Next-Day,2024-09-12,2024-09-14,2024-09-14,2.0,Delivered,0
SHIP1052705,ORD1058740,Chennai,Coimbatore,Standard,2024-04-25,2024-04-29,2024-04-28,3.0,Delivered,0
SHIP1052706,ORD1058741,Hyderabad,Warangal,Standard,2024-12-10,2024-12-14,,,Cancelled in Transit,0
SHIP1052707,ORD1058742,Kolkata,Kolkata,Standard,2025-12-14,2025-12-18,2025-12-20,6.0,Delivered then Returned,1
SHIP1052708,ORD1058743,Mumbai,Mumbai,Standard,2025-07-08,2025-07-12,2025-07-14,6.0,Delivered,1
SHIP1052709,ORD1058744,Delhi-NCR (Gurugram),Amritsar,Same-Day,2025-09-06,2025-09-06,2025-09-07,1.0,Delivered,1
SHIP1052710,ORD1058745,Chennai,Coimbatore,Express,2024-01-05,2024-01-07,2024-01-08,3.0,Delivered,1
SHIP1052711,ORD1058746,Ahmedabad,Ahmedabad,Express,2024-07-01,2024-07-03,2024-07-03,2.0,Delivered,0
SHIP1052712,ORD1058747,Kolkata,Patna,Express,2025-10-31,2025-11-02,2025-11-03,3.0,Delivered then Returned,1
SHIP1052713,ORD1058748,Hyderabad,Vijayawada,Next-Day,2024-11-11,2024-11-13,2024-11-15,4.0,Delivered,1
SHIP1052714,ORD1058749,Delhi-NCR (Gurugram),New Delhi,Standard,2025-07-29,2025-08-02,2025-08-03,5.0,Delivered,1
SHIP1052715,ORD1058750,Mumbai,Pune,Standard,2025-01-29,2025-02-02,2025-02-03,5.0,Delivered,1
SHIP1052716,ORD1058751,Delhi-NCR (Gurugram),Gurugram,Next-Day,2025-12-07,2025-12-09,2025-12-08,1.0,Delivered,0
SHIP1052717,ORD1058752,Chennai,Coimbatore,Economy/Surface,2024-02-13,2024-02-21,2024-02-19,6.0,Delivered,0
SHIP1052718,ORD1058753,Kolkata,Kolkata,Standard,2025-04-15,2025-04-19,2025-04-18,3.0,Delivered,0
SHIP1052719,ORD1058754,Bengaluru,Bengaluru,Next-Day,2025-11-04,2025-11-06,2025-11-06,2.0,Delivered,0
SHIP1052720,ORD1058755,Bengaluru,Bengaluru,Express,2024-08-18,2024-08-20,2024-08-21,3.0,Delivered,1
SHIP1052721,ORD1058756,Bengaluru,Mysuru,Economy/Surface,2024-06-14,2024-06-22,2024-06-21,7.0,Delivered,0
SHIP1052722,ORD1058757,Kolkata,Kolkata,Standard,2023-08-02,2023-08-06,2023-08-05,3.0,Delivered,0
SHIP1052723,ORD1058758,Mumbai,Pune,Economy/Surface,2025-12-08,2025-12-16,2025-12-17,9.0,Delivered,1
SHIP1052724,ORD1058759,Bengaluru,Mysuru,Express,2025-07-05,2025-07-07,2025-07-08,3.0,Delivered,1
SHIP1052725,ORD1058760,Chennai,Kochi,Express,2025-05-05,2025-05-07,2025-05-11,6.0,Delivered,1
SHIP1052726,ORD1058761,Hyderabad,Visakhapatnam,Standard,2025-04-26,2025-04-30,2025-05-02,6.0,Delivered,1
SHIP1052727,ORD1058762,Delhi-NCR (Gurugram),Kanpur,Economy/Surface,2023-03-26,2023-04-03,2023-04-04,9.0,Delivered,1
SHIP1052728,ORD1058763,Ahmedabad,Ahmedabad,Express,2025-04-05,2025-04-07,2025-04-07,2.0,Delivered,0
SHIP1052729,ORD1058764,Kolkata,Howrah,Economy/Surface,2023-08-13,2023-08-21,2023-08-23,10.0,Delivered,1
SHIP1052730,ORD1058765,Bengaluru,Mysuru,Standard,2023-02-24,2023-02-28,2023-02-28,4.0,Delivered,0
SHIP1052731,ORD1058766,Ahmedabad,Ahmedabad,Next-Day,2023-10-14,2023-10-16,2023-10-15,1.0,Delivered,0
SHIP1052732,ORD1058767,Chennai,Coimbatore,Standard,2024-10-30,2024-11-03,2024-11-03,4.0,Delivered,0
SHIP1052733,ORD1058768,Ahmedabad,Ahmedabad,Standard,2023-12-01,2023-12-05,2023-12-07,6.0,Delivered then Returned,1
SHIP1052734,ORD1058769,Chennai,Coimbatore,Standard,2025-05-18,2025-05-22,2025-05-24,6.0,Delivered,1
SHIP1052735,ORD1058770,Hyderabad,Hyderabad,Economy/Surface,2023-09-19,2023-09-27,2023-09-24,5.0,Delivered,0
SHIP1052736,ORD1058771,Chennai,Chennai,Standard,2025-06-02,2025-06-06,2025-06-08,6.0,Delivered,1
SHIP1052737,ORD1058772,Kolkata,Howrah,Standard,2025-08-16,2025-08-20,2025-08-21,5.0,Delivered,1
SHIP1052738,ORD1058773,Hyderabad,Hyderabad,Standard,2023-09-16,2023-09-20,2023-09-22,6.0,Delivered,1
SHIP1052739,ORD1058774,Delhi-NCR (Gurugram),Amritsar,Standard,2025-12-03,2025-12-07,,,Cancelled in Transit,0
SHIP1052740,ORD1058775,Mumbai,Mumbai,Next-Day,2025-01-22,2025-01-24,2025-01-24,2.0,Delivered then Returned,0
SHIP1052741,ORD1058776,Delhi-NCR (Gurugram),Lucknow,Economy/Surface,2024-09-17,2024-09-25,2024-09-26,9.0,Delivered,1
SHIP1052742,ORD1058777,Hyderabad,Hyderabad,Next-Day,2023-04-10,2023-04-12,2023-04-12,2.0,Delivered,0
SHIP1052743,ORD1058778,Chennai,Chennai,Standard,2025-12-05,2025-12-09,2025-12-08,3.0,Delivered,0
SHIP1052744,ORD1058779,Bengaluru,Bengaluru,Express,2025-05-10,2025-05-12,2025-05-13,3.0,Delivered,1
SHIP1052745,ORD1058780,Hyderabad,Vijayawada,Next-Day,2025-11-29,2025-12-01,2025-12-01,2.0,Delivered,0
SHIP1052746,ORD1058781,Mumbai,Mumbai,Next-Day,2025-09-22,2025-09-24,2025-09-23,1.0,Delivered,0
SHIP1052747,ORD1058782,Ahmedabad,Vadodara,Next-Day,2025-02-12,2025-02-14,2025-02-14,2.0,Delivered,0
SHIP1052748,ORD1058783,Mumbai,Pune,Standard,2023-10-23,2023-10-27,2023-10-28,5.0,Delivered,1
SHIP1052749,ORD1058784,Chennai,Kochi,Standard,2025-09-04,2025-09-08,2025-09-08,4.0,Delivered,0
SHIP1052750,ORD1058785,Hyderabad,Visakhapatnam,Standard,2025-04-16,2025-04-20,2025-04-20,4.0,Delivered,0
SHIP1052751,ORD1058787,Bengaluru,Mysuru,Same-Day,2025-11-17,2025-11-17,2025-11-17,0.0,Delivered,0
SHIP1052752,ORD1058789,Chennai,Thiruvananthapuram,Standard,2025-10-22,2025-10-26,2025-10-26,4.0,Delivered,0
SHIP1052753,ORD1058790,Hyderabad,Vijayawada,Economy/Surface,2024-01-01,2024-01-09,2024-01-10,9.0,Delivered,1
SHIP1052754,ORD1058791,Ahmedabad,Vadodara,Express,2024-11-30,2024-12-02,2024-12-02,2.0,Delivered,0
SHIP1052755,ORD1058792,Ahmedabad,Vadodara,Express,2023-11-07,2023-11-09,2023-11-10,3.0,Delivered,1
SHIP1052756,ORD1058793,Ahmedabad,Vadodara,Economy/Surface,2023-03-30,2023-04-07,2023-04-04,5.0,Delivered,0
SHIP1052757,ORD1058794,Delhi-NCR (Gurugram),Gurugram,Next-Day,2025-06-07,2025-06-09,2025-06-08,1.0,Delivered then Returned,0
SHIP1052758,ORD1058795,Mumbai,Indore,Standard,2025-12-13,2025-12-17,2025-12-17,4.0,Delivered,0
SHIP1052759,ORD1058796,Mumbai,Pune,Express,2024-10-18,2024-10-20,2024-10-21,3.0,Delivered,1
SHIP1052760,ORD1058797,Mumbai,Nagpur,Economy/Surface,2025-07-29,2025-08-06,2025-08-07,9.0,Delivered,1
SHIP1052761,ORD1058798,Chennai,Kochi,Express,2025-04-13,2025-04-15,2025-04-16,3.0,Delivered,1
SHIP1052762,ORD1058799,Delhi-NCR (Gurugram),Kanpur,Next-Day,2023-06-21,2023-06-23,2023-06-23,2.0,Delivered,0
SHIP1052763,ORD1058800,Bengaluru,Mysuru,Express,2023-12-18,2023-12-20,2023-12-20,2.0,Delivered,0
SHIP1052764,ORD1058801,Hyderabad,Warangal,Standard,2024-06-27,2024-07-01,2024-07-03,6.0,Delivered,1
SHIP1052765,ORD1058802,Delhi-NCR (Gurugram),Noida,Standard,2023-05-22,2023-05-26,2023-05-27,5.0,Delivered,1
SHIP1052766,ORD1058803,Kolkata,Patna,Standard,2024-06-12,2024-06-16,2024-06-18,6.0,Delivered,1
SHIP1052767,ORD1058804,Kolkata,Kolkata,Standard,2025-11-16,2025-11-20,2025-11-20,4.0,Delivered,0
SHIP1052768,ORD1058805,Mumbai,Nagpur,Standard,2025-12-06,2025-12-10,2025-12-09,3.0,Delivered,0
SHIP1052769,ORD1058806,Hyderabad,Warangal,Standard,2025-01-11,2025-01-15,2025-01-14,3.0,Delivered,0
SHIP1052770,ORD1058807,Kolkata,Kolkata,Express,2025-06-25,2025-06-27,2025-06-30,5.0,Delivered,1
SHIP1052771,ORD1058809,Hyderabad,Visakhapatnam,Express,2025-01-18,2025-01-20,2025-01-21,3.0,Delivered,1
SHIP1052772,ORD1058810,Delhi-NCR (Gurugram),Gurugram,Standard,2025-01-11,2025-01-15,2025-01-17,6.0,Delivered,1
SHIP1052773,ORD1058811,Delhi-NCR (Gurugram),Gurugram,Standard,2025-08-12,2025-08-16,2025-08-15,3.0,Delivered,0
SHIP1052774,ORD1058812,Kolkata,Howrah,Express,2025-01-31,2025-02-02,,,Cancelled in Transit,0
SHIP1052775,ORD1058813,Hyderabad,Vijayawada,Standard,2025-10-22,2025-10-26,2025-10-28,6.0,Delivered,1
SHIP1052776,ORD1058815,Ahmedabad,Ahmedabad,Express,2023-12-04,2023-12-06,2023-12-07,3.0,Delivered,1
SHIP1052777,ORD1058816,Mumbai,Bhopal,Next-Day,2025-10-21,2025-10-23,2025-10-22,1.0,Delivered,0
SHIP1052778,ORD1058817,Delhi-NCR (Gurugram),Lucknow,Standard,2023-09-04,2023-09-08,2023-09-10,6.0,Delivered,1
SHIP1052779,ORD1058818,Delhi-NCR (Gurugram),Faridabad,Express,2024-01-13,2024-01-15,2024-01-16,3.0,Delivered,1
SHIP1052780,ORD1058819,Ahmedabad,Surat,Standard,2025-01-08,2025-01-12,2025-01-13,5.0,Delivered then Returned,1
SHIP1052781,ORD1058820,Mumbai,Indore,Express,2025-12-17,2025-12-19,2025-12-19,2.0,Delivered,0
SHIP1052782,ORD1058821,Ahmedabad,Ahmedabad,Standard,2024-10-06,2024-10-10,2024-10-11,5.0,Delivered,1
SHIP1052783,ORD1058823,Bengaluru,Mysuru,Economy/Surface,2024-11-18,2024-11-26,2024-11-23,5.0,Delivered then Returned,0
SHIP1052784,ORD1058824,Bengaluru,Mysuru,Economy/Surface,2024-03-09,2024-03-17,2024-03-18,9.0,Delivered,1
SHIP1052785,ORD1058825,Chennai,Coimbatore,Economy/Surface,2025-01-02,2025-01-10,2025-01-09,7.0,Delivered,0
SHIP1052786,ORD1058826,Chennai,Thiruvananthapuram,Economy/Surface,2024-02-21,2024-02-29,2024-02-28,7.0,Delivered,0
SHIP1052787,ORD1058827,Bengaluru,Bengaluru,Express,2023-11-23,2023-11-25,2023-11-26,3.0,Delivered,1
SHIP1052788,ORD1058828,Bengaluru,Mysuru,Economy/Surface,2023-10-11,2023-10-19,2023-10-23,12.0,Delivered,1
SHIP1052789,ORD1058829,Kolkata,Patna,Express,2024-12-30,2025-01-01,2025-01-01,2.0,Delivered,0
SHIP1052790,ORD1058830,Hyderabad,Hyderabad,Standard,2024-01-09,2024-01-13,2024-01-12,3.0,Delivered,0
SHIP1052791,ORD1058831,Ahmedabad,Surat,Standard,2025-10-21,2025-10-25,2025-10-26,5.0,Delivered then Returned,1
SHIP1052792,ORD1058832,Ahmedabad,Jaipur,Same-Day,2025-12-28,2025-12-28,2025-12-28,0.0,Delivered,0
SHIP1052793,ORD1058833,Bengaluru,Mysuru,Standard,2023-07-14,2023-07-18,2023-07-17,3.0,Delivered,0
SHIP1052794,ORD1058834,Delhi-NCR (Gurugram),Ludhiana,Economy/Surface,2023-07-21,2023-07-29,2023-07-31,10.0,Delivered,1
SHIP1052795,ORD1058835,Mumbai,Mumbai,Express,2025-02-24,2025-02-26,2025-02-27,3.0,Delivered,1
SHIP1052796,ORD1058836,Chennai,Coimbatore,Standard,2023-02-19,2023-02-23,2023-02-25,6.0,Delivered,1
SHIP1052797,ORD1058837,Mumbai,Indore,Next-Day,2025-07-08,2025-07-10,2025-07-10,2.0,Delivered,0
SHIP1052798,ORD1058838,Mumbai,Mumbai,Standard,2025-03-21,2025-03-25,2025-03-27,6.0,Delivered,1
SHIP1052799,ORD1058839,Mumbai,Nagpur,Same-Day,2023-10-26,2023-10-26,2023-10-26,0.0,Delivered,0
SHIP1052800,ORD1058840,Delhi-NCR (Gurugram),New Delhi,Economy/Surface,2025-07-24,2025-08-01,2025-08-04,11.0,Delivered,1
SHIP1052801,ORD1058841,Kolkata,Kolkata,Standard,2023-04-25,2023-04-29,2023-05-01,6.0,Delivered,1
SHIP1052802,ORD1058842,Mumbai,Pune,Economy/Surface,2025-02-22,2025-03-02,2025-03-02,8.0,Delivered,0
SHIP1052803,ORD1058843,Chennai,Coimbatore,Standard,2023-03-22,2023-03-26,2023-03-28,6.0,Delivered,1
SHIP1052804,ORD1058844,Bengaluru,Mysuru,Standard,2024-04-20,2024-04-24,2024-04-26,6.0,Delivered,1
SHIP1052805,ORD1058845,Hyderabad,Hyderabad,Standard,2024-07-16,2024-07-20,2024-07-20,4.0,Delivered,0
SHIP1052806,ORD1058846,Hyderabad,Visakhapatnam,Express,2025-04-24,2025-04-26,2025-04-25,1.0,Delivered,0
SHIP1052807,ORD1058847,Ahmedabad,Surat,Standard,2025-02-26,2025-03-02,2025-03-02,4.0,Delivered,0
SHIP1052808,ORD1058849,Ahmedabad,Vadodara,Standard,2025-03-26,2025-03-30,2025-03-30,4.0,Delivered then Returned,0
SHIP1052809,ORD1058850,Chennai,Chennai,Standard,2025-07-05,2025-07-09,2025-07-08,3.0,Delivered,0
SHIP1052810,ORD1058851,Delhi-NCR (Gurugram),Ludhiana,Standard,2024-08-06,2024-08-10,2024-08-10,4.0,Delivered,0
SHIP1052811,ORD1058852,Hyderabad,Hyderabad,Standard,2024-11-23,2024-11-27,,,Cancelled in Transit,0
SHIP1052812,ORD1058853,Chennai,Thiruvananthapuram,Next-Day,2025-01-19,2025-01-21,2025-01-20,1.0,Delivered,0
SHIP1052813,ORD1058854,Delhi-NCR (Gurugram),Lucknow,Same-Day,2025-11-03,2025-11-03,2025-11-04,1.0,Delivered,1
SHIP1052814,ORD1058855,Mumbai,Pune,Standard,2023-09-17,2023-09-21,2023-09-22,5.0,Delivered,1
SHIP1052815,ORD1058857,Delhi-NCR (Gurugram),New Delhi,Standard,2024-07-01,2024-07-05,2024-07-05,4.0,Delivered,0
SHIP1052816,ORD1058859,Delhi-NCR (Gurugram),Lucknow,Next-Day,2025-11-04,2025-11-06,2025-11-05,1.0,Delivered then Returned,0
